customer_id,first_name,last_name,gender,date_of_birth,city,state,employment_type,monthly_income,signup_date,loan_id,loan_amount,interest_rate,tenure_months,loan_status,disbursement_date,repayment_id,due_date,payment_date,amount_paid,repayment_status,income_segment,high_risk_flag,large_loan_flag,missed_payment_flag
7917,Harold,Greer,Female,2003-10-24,Port Jose,Michigan,Self-Employed,103576.0,2024-01-26,12633,111152.0,17.23,36,Default,2025-04-19,5013,2025-08-23,2025-07-29,22124.34,Missed,High income,1,0,1
7917,Harold,Greer,Female,2003-10-24,Port Jose,Michigan,Self-Employed,103576.0,2024-01-26,12633,111152.0,17.23,36,Default,2025-04-19,17875,2025-10-02,2025-09-03,13075.03,On-Time,High income,1,0,0
7918,Paul,Nichols,Male,1997-01-23,Deborahside,Arkansas,Self-Employed,131518.0,2025-01-06,26,904460.0,21.99,12,Active,2026-02-15,67,2026-03-29,2026-02-11,36061.34,Late,High income,0,1,0
7918,Paul,Nichols,Male,1997-01-23,Deborahside,Arkansas,Self-Employed,131518.0,2025-01-06,26,904460.0,21.99,12,Active,2026-02-15,18305,2025-07-24,2026-04-10,44385.8,On-Time,High income,0,1,0
7919,Ariel,Suarez,Female,1978-05-20,Chandlerville,Wisconsin,Salaried,155200.0,2025-06-05,1921,313575.0,12.34,48,Active,2024-11-03,3005,2026-03-25,2025-09-27,44569.86,Missed,High income,0,0,1
7919,Ariel,Suarez,Female,1978-05-20,Chandlerville,Wisconsin,Salaried,155200.0,2025-06-05,1921,313575.0,12.34,48,Active,2024-11-03,4153,2025-11-27,2025-08-16,43423.61,Missed,High income,0,0,1
7920,Stacy,George,Female,1993-02-12,West Kaylaside,Rhode Island,Self-Employed,97643.0,2023-06-18,208,976307.0,8.66,6,Default,2025-11-15,14732,2025-07-07,2025-09-04,8991.84,Missed,Middle income,1,1,1
7921,Katie,Moran,Female,1986-06-30,North Thomastown,Montana,Self-Employed,27004.0,2024-08-01,11249,123681.0,15.28,24,Closed,2024-08-16,8055,2026-03-18,2025-08-23,2844.8,Late,Low income,0,0,0
7922,Ian,Bowers,Female,1997-07-21,Reedshire,Connecticut,Freelancer,37574.0,2025-04-07,13709,997635.0,11.41,48,Closed,2024-07-02,5820,2026-03-21,2025-11-26,31485.77,Missed,Low income,0,1,1
7922,Ian,Bowers,Female,1997-07-21,Reedshire,Connecticut,Freelancer,37574.0,2025-04-07,13709,997635.0,11.41,48,Closed,2024-07-02,13925,2025-08-17,2026-03-24,1883.89,On-Time,Low income,0,1,0
7922,Ian,Bowers,Female,1997-07-21,Reedshire,Connecticut,Freelancer,37574.0,2025-04-07,13709,997635.0,11.41,48,Closed,2024-07-02,18940,2026-02-08,2026-04-29,46614.49,Late,Low income,0,1,0
7923,Kyle,Jackson,Male,1968-08-02,Jonestown,Michigan,Freelancer,187962.0,2024-02-15,2001,237093.0,9.21,12,Default,2025-03-01,2973,2026-04-08,2026-04-16,19124.55,Missed,High income,1,0,1
7923,Kyle,Jackson,Male,1968-08-02,Jonestown,Michigan,Freelancer,187962.0,2024-02-15,2001,237093.0,9.21,12,Default,2025-03-01,18932,2025-05-12,2025-11-15,1329.92,On-Time,High income,1,0,0
7923,Kyle,Jackson,Male,1968-08-02,Jonestown,Michigan,Freelancer,187962.0,2024-02-15,9350,731589.0,16.0,36,Closed,2026-03-25,9233,2025-06-27,2026-02-14,34178.89,Late,High income,0,1,0
7923,Kyle,Jackson,Male,1968-08-02,Jonestown,Michigan,Freelancer,187962.0,2024-02-15,9350,731589.0,16.0,36,Closed,2026-03-25,14223,2026-02-23,2025-07-30,19379.35,Late,High income,0,1,0
7923,Kyle,Jackson,Male,1968-08-02,Jonestown,Michigan,Freelancer,187962.0,2024-02-15,9350,731589.0,16.0,36,Closed,2026-03-25,14366,2025-07-14,2026-02-15,37822.55,Missed,High income,0,1,1
7923,Kyle,Jackson,Male,1968-08-02,Jonestown,Michigan,Freelancer,187962.0,2024-02-15,9350,731589.0,16.0,36,Closed,2026-03-25,16816,2025-12-12,2026-03-13,8607.31,On-Time,High income,0,1,0
7925,Phillip,Atkinson,Female,1966-06-14,Trevinochester,Delaware,Freelancer,92836.0,2025-03-03,226,581655.0,11.66,12,Closed,2025-10-14,7267,2025-09-26,2025-09-20,11387.91,Late,Middle income,0,1,0
7925,Phillip,Atkinson,Female,1966-06-14,Trevinochester,Delaware,Freelancer,92836.0,2025-03-03,226,581655.0,11.66,12,Closed,2025-10-14,8932,2025-12-29,2026-02-05,16140.35,On-Time,Middle income,0,1,0
7926,Jamie,Ball,Male,1984-11-27,Maloneberg,Maryland,Self-Employed,74137.0,2025-12-26,5739,189611.0,9.15,36,Default,2025-04-28,57,2025-05-25,2026-04-06,31691.5,Missed,Middle income,1,0,1
7926,Jamie,Ball,Male,1984-11-27,Maloneberg,Maryland,Self-Employed,74137.0,2025-12-26,5739,189611.0,9.15,36,Default,2025-04-28,7042,2025-12-23,2026-04-21,48907.58,Missed,Middle income,1,0,1
7927,Richard,Swanson,Female,1984-10-05,Tuckershire,Hawaii,Self-Employed,123926.0,2026-03-24,13789,512168.0,20.43,12,Active,2025-01-04,5665,2025-11-14,2026-03-12,29775.11,On-Time,High income,0,1,0
7928,Jose,Tucker,Male,1966-03-30,Kellystad,New York,Self-Employed,125078.0,2023-12-19,13145,251474.0,17.37,36,Active,2025-03-01,11551,2025-06-19,2026-04-21,7391.73,Missed,High income,0,0,1
7928,Jose,Tucker,Male,1966-03-30,Kellystad,New York,Self-Employed,125078.0,2023-12-19,13145,251474.0,17.37,36,Active,2025-03-01,16812,2025-05-12,2026-03-04,11539.52,Missed,High income,0,0,1
7932,Lauren,Nguyen,Female,1985-07-27,Lake Mirandaview,Utah,Freelancer,75588.0,2024-03-28,9238,411864.0,22.58,6,Default,2024-10-10,2867,2026-01-05,2025-08-29,5807.26,Missed,Middle income,1,0,1
7932,Lauren,Nguyen,Female,1985-07-27,Lake Mirandaview,Utah,Freelancer,75588.0,2024-03-28,9238,411864.0,22.58,6,Default,2024-10-10,9044,2026-03-17,2025-07-04,41722.38,Late,Middle income,1,0,0
7932,Lauren,Nguyen,Female,1985-07-27,Lake Mirandaview,Utah,Freelancer,75588.0,2024-03-28,9238,411864.0,22.58,6,Default,2024-10-10,12620,2025-05-11,2026-03-10,14182.77,Late,Middle income,1,0,0
7932,Lauren,Nguyen,Female,1985-07-27,Lake Mirandaview,Utah,Freelancer,75588.0,2024-03-28,13218,681132.0,9.47,12,Closed,2025-02-25,19867,2026-01-09,2025-08-26,42306.17,Missed,Middle income,0,1,1
7933,Heather,Clarke,Male,1997-01-18,East Jeffrey,Delaware,Self-Employed,51844.0,2025-10-07,12643,958811.0,9.69,6,Default,2025-07-27,12365,2025-07-21,2026-02-28,37894.45,Missed,Middle income,1,1,1
7934,Jason,Riddle,Female,1981-02-08,Christianton,Rhode Island,Salaried,112447.0,2023-12-05,9889,563106.0,20.94,48,Default,2024-12-13,11621,2025-05-23,2026-04-22,26126.34,On-Time,High income,1,1,0
7935,James,Stone,Female,2004-12-18,Susanfort,Wyoming,Self-Employed,32748.0,2023-12-22,6844,768886.0,8.74,12,Active,2025-10-19,13018,2025-11-28,2026-02-12,22411.56,Late,Low income,0,1,0
7935,James,Stone,Female,2004-12-18,Susanfort,Wyoming,Self-Employed,32748.0,2023-12-22,6844,768886.0,8.74,12,Active,2025-10-19,13435,2025-09-12,2025-06-08,10796.62,Missed,Low income,0,1,1
7935,James,Stone,Female,2004-12-18,Susanfort,Wyoming,Self-Employed,32748.0,2023-12-22,6844,768886.0,8.74,12,Active,2025-10-19,13652,2026-02-16,2025-10-07,7932.38,On-Time,Low income,0,1,0
7935,James,Stone,Female,2004-12-18,Susanfort,Wyoming,Self-Employed,32748.0,2023-12-22,6844,768886.0,8.74,12,Active,2025-10-19,17836,2026-01-10,2026-01-02,36634.73,On-Time,Low income,0,1,0
7936,Debra,Shepherd,Male,2001-03-20,Ericmouth,Virginia,Bussiness,199782.0,2025-01-07,1588,358595.0,17.44,24,Active,2024-07-19,5764,2025-09-12,2025-08-26,46574.62,Missed,High income,0,0,1
7936,Debra,Shepherd,Male,2001-03-20,Ericmouth,Virginia,Bussiness,199782.0,2025-01-07,1588,358595.0,17.44,24,Active,2024-07-19,7002,2025-08-01,2026-03-03,36825.02,On-Time,High income,0,0,0
7936,Debra,Shepherd,Male,2001-03-20,Ericmouth,Virginia,Bussiness,199782.0,2025-01-07,1588,358595.0,17.44,24,Active,2024-07-19,8141,2025-06-12,2026-03-30,22004.6,On-Time,High income,0,0,0
7936,Debra,Shepherd,Male,2001-03-20,Ericmouth,Virginia,Bussiness,199782.0,2025-01-07,1588,358595.0,17.44,24,Active,2024-07-19,17750,2025-12-08,2025-09-14,5559.23,On-Time,High income,0,0,0
7938,William,Soto,Female,1992-08-12,South Stacyfort,Kansas,Freelancer,186081.0,2025-06-14,6756,682307.0,17.8,6,Active,2025-10-31,2933,2025-11-14,2025-06-25,46390.75,Late,High income,0,1,0
7938,William,Soto,Female,1992-08-12,South Stacyfort,Kansas,Freelancer,186081.0,2025-06-14,6756,682307.0,17.8,6,Active,2025-10-31,16940,2025-06-15,2025-11-27,10965.71,Late,High income,0,1,0
7939,Tonya,Thompson,Female,2001-06-16,East Tinahaven,Alabama,Bussiness,90932.0,2023-07-31,1347,705955.0,11.37,48,Closed,2025-07-25,9888,2025-10-28,2025-08-06,38111.38,Late,Middle income,0,1,0
7939,Tonya,Thompson,Female,2001-06-16,East Tinahaven,Alabama,Bussiness,90932.0,2023-07-31,1347,705955.0,11.37,48,Closed,2025-07-25,15286,2025-09-19,2025-09-09,41548.54,Missed,Middle income,0,1,1
7940,Kimberly,Stevens,Female,1966-05-09,Lake Cindymouth,Washington,Salaried,93252.0,2026-04-07,1983,245338.0,21.8,48,Active,2026-04-01,2287,2025-10-18,2025-06-16,40060.6,Late,Middle income,0,0,0
7940,Kimberly,Stevens,Female,1966-05-09,Lake Cindymouth,Washington,Salaried,93252.0,2026-04-07,4602,175405.0,15.79,24,Closed,2024-08-11,4837,2025-11-06,2025-11-24,42768.07,Late,Middle income,0,0,0
7940,Kimberly,Stevens,Female,1966-05-09,Lake Cindymouth,Washington,Salaried,93252.0,2026-04-07,4602,175405.0,15.79,24,Closed,2024-08-11,7452,2026-01-02,2025-12-31,3254.66,Missed,Middle income,0,0,1
7940,Kimberly,Stevens,Female,1966-05-09,Lake Cindymouth,Washington,Salaried,93252.0,2026-04-07,4602,175405.0,15.79,24,Closed,2024-08-11,10647,2025-12-06,2025-06-21,24108.59,Late,Middle income,0,0,0
7940,Kimberly,Stevens,Female,1966-05-09,Lake Cindymouth,Washington,Salaried,93252.0,2026-04-07,14513,793018.0,17.9,36,Active,2024-05-22,10181,2025-11-09,2025-10-02,13818.04,Missed,Middle income,0,1,1
7942,Stephen,Porter,Male,1989-12-21,West Christine,Massachusetts,Self-Employed,166642.0,2025-10-26,8496,613559.0,12.63,12,Closed,2025-06-03,14497,2025-08-26,2025-09-25,45657.53,On-Time,High income,0,1,0
7942,Stephen,Porter,Male,1989-12-21,West Christine,Massachusetts,Self-Employed,166642.0,2025-10-26,8496,613559.0,12.63,12,Closed,2025-06-03,18687,2025-12-03,2025-12-30,26712.5,Missed,High income,0,1,1
7943,Christopher,Cannon,Male,1968-02-22,West Jenniferfort,Missouri,Self-Employed,137332.0,2025-11-24,14985,328441.0,19.53,36,Closed,2025-06-27,5035,2025-11-03,2026-04-16,37914.25,Missed,High income,0,0,1
7944,Tracey,Thomas,Male,1975-07-22,Leetown,Alaska,Self-Employed,198991.0,2023-08-26,5361,835587.0,17.28,36,Closed,2025-04-09,18950,2025-08-02,2026-02-21,25023.18,Late,High income,0,1,0
7944,Tracey,Thomas,Male,1975-07-22,Leetown,Alaska,Self-Employed,198991.0,2023-08-26,10910,650222.0,21.87,6,Default,2025-09-14,6630,2025-07-28,2025-10-29,8426.71,Late,High income,1,1,0
7944,Tracey,Thomas,Male,1975-07-22,Leetown,Alaska,Self-Employed,198991.0,2023-08-26,10910,650222.0,21.87,6,Default,2025-09-14,15214,2026-03-04,2025-06-13,38828.96,On-Time,High income,1,1,0
7944,Tracey,Thomas,Male,1975-07-22,Leetown,Alaska,Self-Employed,198991.0,2023-08-26,10910,650222.0,21.87,6,Default,2025-09-14,17070,2025-07-25,2026-02-19,32456.12,Late,High income,1,1,0
7945,Megan,Watson,Male,1990-06-07,Lake Micheleside,California,Freelancer,168674.0,2026-01-21,2966,348724.0,22.48,6,Active,2024-06-03,18253,2026-02-19,2026-04-07,14839.42,Late,High income,0,0,0
7945,Megan,Watson,Male,1990-06-07,Lake Micheleside,California,Freelancer,168674.0,2026-01-21,7074,660738.0,17.61,36,Active,2024-12-26,19477,2026-04-16,2026-02-07,6104.06,Late,High income,0,1,0
7946,Amy,Scott,Male,1981-03-25,Warrenview,Vermont,Self-Employed,46748.0,2024-10-19,13062,497200.0,22.45,6,Default,2024-07-24,4456,2025-10-13,2025-07-15,33799.23,Late,Low income,1,0,0
7948,Zachary,Martinez,Male,1992-07-27,North Dawnhaven,South Dakota,Salaried,175055.0,2023-07-31,559,849400.0,16.77,12,Default,2024-12-14,7995,2025-11-07,2026-01-29,7557.87,Missed,High income,1,1,1
7948,Zachary,Martinez,Male,1992-07-27,North Dawnhaven,South Dakota,Salaried,175055.0,2023-07-31,4517,564261.0,18.34,6,Active,2025-04-14,14663,2025-10-17,2025-06-24,3566.63,Missed,High income,0,1,1
7948,Zachary,Martinez,Male,1992-07-27,North Dawnhaven,South Dakota,Salaried,175055.0,2023-07-31,4517,564261.0,18.34,6,Active,2025-04-14,19546,2025-11-16,2025-08-13,13384.48,On-Time,High income,0,1,0
7948,Zachary,Martinez,Male,1992-07-27,North Dawnhaven,South Dakota,Salaried,175055.0,2023-07-31,10398,162629.0,23.19,36,Closed,2026-04-20,2682,2026-03-15,2025-05-14,32783.58,Missed,High income,0,0,1
7948,Zachary,Martinez,Male,1992-07-27,North Dawnhaven,South Dakota,Salaried,175055.0,2023-07-31,10398,162629.0,23.19,36,Closed,2026-04-20,7154,2026-03-05,2026-04-17,48208.65,Late,High income,0,0,0
7950,Shane,Hunt,Male,1978-04-23,Perezburgh,Arizona,Bussiness,45883.0,2023-07-03,13678,755598.0,10.66,12,Closed,2024-10-18,11817,2025-06-05,2025-08-23,9637.18,Late,Low income,0,1,0
7951,Aaron,Cain,Male,1982-06-23,Rachelland,Illinois,Freelancer,78817.0,2025-11-15,10558,439917.0,23.23,6,Closed,2024-11-14,10895,2025-07-01,2025-08-29,43443.47,Missed,Middle income,0,0,1
7952,Christopher,Mendez,Male,1986-12-05,Simsport,Nevada,Salaried,25086.0,2025-12-09,4829,96458.0,8.02,24,Active,2025-06-22,2883,2025-10-21,2025-10-26,27876.19,Late,Low income,0,0,0
7952,Christopher,Mendez,Male,1986-12-05,Simsport,Nevada,Salaried,25086.0,2025-12-09,4829,96458.0,8.02,24,Active,2025-06-22,4483,2025-05-31,2025-06-25,38735.48,On-Time,Low income,0,0,0
7952,Christopher,Mendez,Male,1986-12-05,Simsport,Nevada,Salaried,25086.0,2025-12-09,4829,96458.0,8.02,24,Active,2025-06-22,15526,2026-04-22,2026-04-11,11409.1,Missed,Low income,0,0,1
7953,Ian,Woods,Female,1972-11-20,Lake Stevenville,Virginia,Bussiness,78321.0,2026-01-23,3532,71218.0,10.17,36,Closed,2024-08-28,3214,2025-09-10,2026-03-21,11804.7,Missed,Middle income,0,0,1
7953,Ian,Woods,Female,1972-11-20,Lake Stevenville,Virginia,Bussiness,78321.0,2026-01-23,3532,71218.0,10.17,36,Closed,2024-08-28,4060,2025-05-14,2025-05-13,3549.37,Missed,Middle income,0,0,1
7953,Ian,Woods,Female,1972-11-20,Lake Stevenville,Virginia,Bussiness,78321.0,2026-01-23,3532,71218.0,10.17,36,Closed,2024-08-28,8719,2026-02-24,2025-10-03,37652.28,On-Time,Middle income,0,0,0
7953,Ian,Woods,Female,1972-11-20,Lake Stevenville,Virginia,Bussiness,78321.0,2026-01-23,3532,71218.0,10.17,36,Closed,2024-08-28,17371,2026-03-02,2026-01-07,3794.74,On-Time,Middle income,0,0,0
7953,Ian,Woods,Female,1972-11-20,Lake Stevenville,Virginia,Bussiness,78321.0,2026-01-23,3532,71218.0,10.17,36,Closed,2024-08-28,19159,2026-02-24,2026-02-05,31198.04,Late,Middle income,0,0,0
7954,Amanda,Hampton,Female,1969-04-18,Maryport,Montana,Self-Employed,139951.0,2025-02-02,9582,130700.0,14.44,48,Active,2025-09-28,10661,2026-03-04,2025-10-22,2191.96,Missed,High income,0,0,1
7954,Amanda,Hampton,Female,1969-04-18,Maryport,Montana,Self-Employed,139951.0,2025-02-02,9582,130700.0,14.44,48,Active,2025-09-28,14984,2025-09-11,2025-05-25,33709.22,On-Time,High income,0,0,0
7954,Amanda,Hampton,Female,1969-04-18,Maryport,Montana,Self-Employed,139951.0,2025-02-02,9658,819084.0,23.11,12,Default,2024-05-17,1327,2025-08-12,2025-12-23,40566.84,Missed,High income,1,1,1
7954,Amanda,Hampton,Female,1969-04-18,Maryport,Montana,Self-Employed,139951.0,2025-02-02,9658,819084.0,23.11,12,Default,2024-05-17,6167,2025-07-26,2025-10-05,26003.37,Missed,High income,1,1,1
7955,Samantha,Simpson,Male,1989-09-29,North Mariofort,Connecticut,Bussiness,196440.0,2026-03-31,9478,74718.0,8.29,36,Default,2025-07-18,13080,2026-05-05,2026-04-07,13021.21,Late,High income,1,0,0
7955,Samantha,Simpson,Male,1989-09-29,North Mariofort,Connecticut,Bussiness,196440.0,2026-03-31,13448,708359.0,13.83,36,Closed,2024-07-08,10362,2025-10-29,2025-08-24,22131.63,Missed,High income,0,1,1
7955,Samantha,Simpson,Male,1989-09-29,North Mariofort,Connecticut,Bussiness,196440.0,2026-03-31,13448,708359.0,13.83,36,Closed,2024-07-08,14924,2026-03-09,2026-01-14,40963.78,On-Time,High income,0,1,0
7955,Samantha,Simpson,Male,1989-09-29,North Mariofort,Connecticut,Bussiness,196440.0,2026-03-31,13448,708359.0,13.83,36,Closed,2024-07-08,16837,2025-10-27,2025-12-09,16465.36,Late,High income,0,1,0
7956,Lisa,Allison,Male,1992-08-29,South Maryburgh,Alaska,Self-Employed,191691.0,2024-10-02,10504,756368.0,17.04,36,Default,2024-11-25,7524,2025-07-07,2026-01-31,13670.87,On-Time,High income,1,1,0
7960,Lisa,Daniel,Female,1985-04-09,West Lucas,Vermont,Salaried,89136.0,2024-08-26,11208,512925.0,12.69,36,Closed,2025-08-03,16657,2026-02-08,2025-11-05,16156.89,On-Time,Middle income,0,1,0
7961,Tammy,Yoder,Female,1998-07-04,Port Jennifer,Alaska,Bussiness,50343.0,2025-11-24,4514,812078.0,23.45,6,Default,2025-07-20,6105,2025-05-30,2026-03-29,28876.49,On-Time,Middle income,1,1,0
7961,Tammy,Yoder,Female,1998-07-04,Port Jennifer,Alaska,Bussiness,50343.0,2025-11-24,4514,812078.0,23.45,6,Default,2025-07-20,6849,2026-05-05,2025-10-07,47249.76,On-Time,Middle income,1,1,0
7961,Tammy,Yoder,Female,1998-07-04,Port Jennifer,Alaska,Bussiness,50343.0,2025-11-24,6945,600467.0,21.47,48,Default,2024-12-03,8000,2025-12-11,2025-09-01,37364.69,Missed,Middle income,1,1,1
7961,Tammy,Yoder,Female,1998-07-04,Port Jennifer,Alaska,Bussiness,50343.0,2025-11-24,6945,600467.0,21.47,48,Default,2024-12-03,8160,2025-11-25,2026-04-07,28429.82,Late,Middle income,1,1,0
7961,Tammy,Yoder,Female,1998-07-04,Port Jennifer,Alaska,Bussiness,50343.0,2025-11-24,6945,600467.0,21.47,48,Default,2024-12-03,10586,2025-06-12,2025-12-12,37640.04,Late,Middle income,1,1,0
7961,Tammy,Yoder,Female,1998-07-04,Port Jennifer,Alaska,Bussiness,50343.0,2025-11-24,6945,600467.0,21.47,48,Default,2024-12-03,13839,2026-01-25,2025-05-19,18467.2,On-Time,Middle income,1,1,0
7961,Tammy,Yoder,Female,1998-07-04,Port Jennifer,Alaska,Bussiness,50343.0,2025-11-24,6945,600467.0,21.47,48,Default,2024-12-03,16652,2026-03-02,2025-10-07,45868.48,Late,Middle income,1,1,0
7961,Tammy,Yoder,Female,1998-07-04,Port Jennifer,Alaska,Bussiness,50343.0,2025-11-24,6945,600467.0,21.47,48,Default,2024-12-03,16882,2026-05-05,2025-12-25,40958.25,Missed,Middle income,1,1,1
7964,Lindsay,Rodriguez,Female,1987-03-09,Saramouth,Kentucky,Salaried,38838.0,2024-12-11,2180,85182.0,22.01,48,Default,2024-12-09,3016,2025-09-17,2026-04-17,26475.33,Missed,Low income,1,0,1
7964,Lindsay,Rodriguez,Female,1987-03-09,Saramouth,Kentucky,Salaried,38838.0,2024-12-11,4992,352272.0,16.64,12,Closed,2024-06-14,3272,2025-07-16,2025-07-24,18674.94,On-Time,Low income,0,0,0
7964,Lindsay,Rodriguez,Female,1987-03-09,Saramouth,Kentucky,Salaried,38838.0,2024-12-11,10022,333653.0,10.3,36,Default,2026-01-13,19435,2026-03-13,2025-09-12,28560.77,Missed,Low income,1,0,1
7964,Lindsay,Rodriguez,Female,1987-03-09,Saramouth,Kentucky,Salaried,38838.0,2024-12-11,10022,333653.0,10.3,36,Default,2026-01-13,19685,2026-02-22,2025-08-20,29194.87,On-Time,Low income,1,0,0
7965,Brian,Scott,Female,1975-04-27,Amymouth,New Jersey,Bussiness,180406.0,2025-07-26,14029,630333.0,12.31,12,Default,2026-01-05,3333,2025-08-30,2025-09-07,20937.2,Late,High income,1,1,0
7965,Brian,Scott,Female,1975-04-27,Amymouth,New Jersey,Bussiness,180406.0,2025-07-26,14029,630333.0,12.31,12,Default,2026-01-05,8684,2025-07-27,2026-04-11,19292.17,Missed,High income,1,1,1
7965,Brian,Scott,Female,1975-04-27,Amymouth,New Jersey,Bussiness,180406.0,2025-07-26,14029,630333.0,12.31,12,Default,2026-01-05,11289,2025-12-10,2026-01-23,39946.54,Late,High income,1,1,0
7968,Lisa,Robertson,Male,2000-12-22,Port Jessicaberg,Mississippi,Salaried,184201.0,2025-09-02,5688,590486.0,16.54,6,Default,2024-06-16,6877,2025-11-22,2026-03-12,9837.2,On-Time,High income,1,1,0
7968,Lisa,Robertson,Male,2000-12-22,Port Jessicaberg,Mississippi,Salaried,184201.0,2025-09-02,5688,590486.0,16.54,6,Default,2024-06-16,16798,2025-11-15,2026-04-19,20716.09,Missed,High income,1,1,1
7969,Timothy,Steele,Male,1970-04-07,Khanside,Texas,Freelancer,108345.0,2026-04-16,12038,357591.0,14.68,36,Active,2025-07-22,4934,2025-05-16,2025-11-21,41961.4,On-Time,High income,0,0,0
7969,Timothy,Steele,Male,1970-04-07,Khanside,Texas,Freelancer,108345.0,2026-04-16,12038,357591.0,14.68,36,Active,2025-07-22,5227,2026-01-29,2025-09-16,5680.44,Late,High income,0,0,0
7969,Timothy,Steele,Male,1970-04-07,Khanside,Texas,Freelancer,108345.0,2026-04-16,12038,357591.0,14.68,36,Active,2025-07-22,7492,2026-04-30,2026-01-27,9614.33,Missed,High income,0,0,1
7970,Warren,Anderson,Male,1979-01-19,Johnborough,Rhode Island,Bussiness,193865.0,2023-10-29,2236,468978.0,22.49,36,Default,2025-01-01,786,2026-02-27,2026-01-30,14651.92,Late,High income,1,0,0
7970,Warren,Anderson,Male,1979-01-19,Johnborough,Rhode Island,Bussiness,193865.0,2023-10-29,11207,276714.0,13.52,24,Active,2025-10-31,17066,2025-06-29,2025-11-22,47257.19,Late,High income,0,0,0
7971,Linda,Thompson,Female,1995-02-23,East Thomasstad,New Jersey,Self-Employed,133424.0,2025-07-02,5388,712029.0,11.85,12,Closed,2024-05-11,8325,2026-03-09,2025-07-10,14559.25,Late,High income,0,1,0
7971,Linda,Thompson,Female,1995-02-23,East Thomasstad,New Jersey,Self-Employed,133424.0,2025-07-02,5388,712029.0,11.85,12,Closed,2024-05-11,13782,2025-12-25,2025-09-25,41092.51,Missed,High income,0,1,1
7971,Linda,Thompson,Female,1995-02-23,East Thomasstad,New Jersey,Self-Employed,133424.0,2025-07-02,11174,231121.0,20.16,24,Default,2024-07-31,15859,2026-01-28,2026-04-24,16375.17,Missed,High income,1,0,1
7971,Linda,Thompson,Female,1995-02-23,East Thomasstad,New Jersey,Self-Employed,133424.0,2025-07-02,11174,231121.0,20.16,24,Default,2024-07-31,18457,2025-06-15,2025-05-23,24051.3,Missed,High income,1,0,1
7972,Marisa,Malone,Female,1977-08-22,Christopherside,Virginia,Freelancer,156938.0,2026-01-15,43,540831.0,19.09,36,Closed,2025-01-17,2915,2025-09-01,2026-01-23,24831.06,Missed,High income,0,1,1
7974,Gerald,Henson,Female,2000-12-01,Edwardsside,New Mexico,Freelancer,125422.0,2023-09-19,12271,313801.0,20.8,24,Default,2024-08-24,103,2025-12-26,2025-10-29,33340.19,Late,High income,1,0,0
7974,Gerald,Henson,Female,2000-12-01,Edwardsside,New Mexico,Freelancer,125422.0,2023-09-19,12271,313801.0,20.8,24,Default,2024-08-24,2025,2025-10-04,2025-11-24,18320.12,Missed,High income,1,0,1
7974,Gerald,Henson,Female,2000-12-01,Edwardsside,New Mexico,Freelancer,125422.0,2023-09-19,12271,313801.0,20.8,24,Default,2024-08-24,14756,2026-02-01,2026-03-17,5939.93,Late,High income,1,0,0
7975,Robert,Hess,Female,1969-04-03,Lake Mitchell,Montana,Bussiness,84790.0,2024-12-16,2536,558617.0,10.89,48,Closed,2025-12-26,17772,2026-03-25,2025-10-12,19757.63,Late,Middle income,0,1,0
7975,Robert,Hess,Female,1969-04-03,Lake Mitchell,Montana,Bussiness,84790.0,2024-12-16,11817,307040.0,20.32,6,Default,2025-11-01,17400,2025-06-20,2026-01-22,1783.71,Late,Middle income,1,0,0
7979,Kathleen,Ramsey,Female,1996-08-15,Lake Michellefort,North Dakota,Salaried,93846.0,2024-03-27,1932,558060.0,8.49,36,Active,2024-12-05,394,2025-07-13,2025-08-31,30066.26,Missed,Middle income,0,1,1
7980,Erin,Allen,Male,1997-01-26,Gregorymouth,Washington,Salaried,52746.0,2024-05-02,10837,622700.0,20.59,24,Closed,2025-05-14,11424,2025-09-23,2026-04-15,47288.65,Late,Middle income,0,1,0
7980,Erin,Allen,Male,1997-01-26,Gregorymouth,Washington,Salaried,52746.0,2024-05-02,11390,600363.0,9.68,24,Closed,2025-01-31,1789,2025-06-30,2026-01-25,31861.12,Late,Middle income,0,1,0
7981,Kathleen,French,Female,1965-12-04,Aliciabury,California,Bussiness,169729.0,2024-11-10,2078,775801.0,8.47,12,Closed,2025-11-09,18773,2026-03-01,2025-05-23,44919.84,Late,High income,0,1,0
7982,Mark,Ruiz,Male,1979-01-31,Port Tracy,Vermont,Salaried,175827.0,2024-09-23,6995,889598.0,23.53,12,Default,2026-01-31,614,2025-06-19,2025-05-18,16424.22,Missed,High income,1,1,1
7982,Mark,Ruiz,Male,1979-01-31,Port Tracy,Vermont,Salaried,175827.0,2024-09-23,6995,889598.0,23.53,12,Default,2026-01-31,1998,2025-08-17,2025-08-31,43164.95,Late,High income,1,1,0
7982,Mark,Ruiz,Male,1979-01-31,Port Tracy,Vermont,Salaried,175827.0,2024-09-23,6995,889598.0,23.53,12,Default,2026-01-31,3493,2025-11-25,2026-01-08,22903.24,On-Time,High income,1,1,0
7983,Paul,Avila,Female,1969-03-12,Hopkinsshire,Michigan,Salaried,145235.0,2023-07-21,1260,673669.0,23.78,36,Active,2025-07-13,8216,2025-08-25,2025-05-14,43442.89,Late,High income,0,1,0
7984,Natasha,Smith,Female,1994-08-27,Monteston,Nevada,Freelancer,135659.0,2023-09-07,3364,850648.0,13.86,6,Active,2026-02-12,17433,2025-05-13,2025-10-15,20748.76,Missed,High income,0,1,1
